employee_id,first_name,last_name,email,phone_number,department,job_title,hire_date,days_service,base_salary,bonus_percentage,status,birth_date,address,city,state,zip_code,country,gender,education,performance_score,last_review_date,employee_level,vacation_days,sick_days,work_location,shift,emergency_contact,ssn,bank_account
EMP000000000353,Gregory,Castro,gregory.castro@company.com,885-397-4215,Logistics,Inventory Control Specialist,2024-06-04,331,38866.6,8.06,Active,1973-10-26,8793 Johnson Union,Seattle,WA,30400,USA,M,High School,63.24,2025-02-08,Entry,14,4,Remote,Night,487.336.0611x04350,726-51-5989,LBDD89535970098073
EMP000000000354,Jasmin,Stanton,jasmin.stanton@company.com,+1-490-856-6170x612,Research,Data Scientist,2022-02-21,1165,30000.0,3.07,Active,1979-09-05,31841 Raymond Flats,Atlanta,GA,71248,USA,F,High School,74.74,2022-11-29,Senior,19,5,Office,Day,+1-482-268-6819x46657,789-74-8537,ZTDS58579042666437
EMP000000000355,Anthony,Williams,anthony.williams@company.com,+1-886-428-8201x993,HHRR,Training Coordinator,2022-09-26,948,58083.71,5.95,Leave,1991-02-03,749 Ramirez Creek,Albany,NY,31932,USA,M,High School,69.05,2023-08-29,Senior,18,7,Hybrid,Day,358.882.5050,015-80-8219,UPWN01764111582178
EMP000000000356,Christina,Beard,christina.beard@company.com,787-347-7067x8729,Legal,Contract Specialist,2021-01-02,1580,67701.42,2.6,Inactive,1988-03-20,710 Moyer Springs,Atlanta,GA,67255,USA,F,Master,57.45,2022-02-06,Senior,18,2,Remote,Day,395-768-9289,299-43-7521,SFMH40025963789500
EMP000000000357,Elizabeth,Lopez,elizabeth.lopez@company.com,+1-882-808-8665x47116,Development,Mobile App Developer,2020-08-19,1716,41276.87,3.89,Active,1990-01-01,437 Tyler Centers Suite 401,Dallas,TX,47286,USA,F,Master,84.02,2021-04-11,Senior,11,6,Remote,Night,+1-278-792-4652x883,365-48-6915,JTHC36724009301900
EMP000000000358,Jesse,Davis,jesse.davis@company.com,892-827-6732x48723,Logistics,Inventory Control Specialist,2020-05-25,1802,129452.26,3.43,Active,1981-09-13,286 Chad Greens Apt. 897,San Diego,CA,79119,USA,M,Professional,69.22,2021-03-13,Senior,14,8,Office,Day,674-204-9487,745-20-0984,AVBE84656067838027
EMP000000000359,Alan,Daniel,alan.daniel@company.com,406-923-6360,Marketing,Market Research Analyst,2022-03-19,1139,61542.13,8.69,Active,1963-10-26,833 Ray Inlet Apt. 877,Cleveland,OH,56280,USA,M,Professional,70.01,2024-01-15,Senior,25,8,Office,Day,(418)221-1439x23736,853-09-6275,BDPA58724681643691
EMP000000000360,Cory,Curry,cory.curry@company.com,7829300536,Logistics,Transportation Coordinator,2020-05-02,1825,71192.34,4.38,Leave,1995-12-14,57235 Aaron Plaza Apt. 475,Pittsburgh,PA,23319,USA,M,Professional,61.0,2020-10-29,Senior,13,8,Remote,Night,+1-863-235-1183x32270,206-02-6402,NVMJ78838227303059
EMP000000000361,Patricia,Bell,patricia.bell@company.com,(464)288-1701x55594,Legal,Corporate Lawyer,2023-06-12,689,57075.85,7.18,Active,1988-03-11,749 Melissa Place,Peoria,IL,22996,USA,F,Professional,70.84,2024-04-03,Mid,24,2,Office,Day,575.612.5709x589,644-06-0932,WYUS80173714764511
EMP000000000362,Andrea,Odom,andrea.odom@company.com,001-332-459-2089x011,Finance,Accountant,2022-09-22,952,73242.25,7.39,Active,1960-02-20,3136 Lisa Station,Seattle,WA,83135,USA,F,Professional,53.49,2023-10-28,Senior,18,5,Office,Night,742.716.9324x9211,242-70-1345,JRCH96780539009952
EMP000000000363,Marie,Morton,marie.morton@company.com,341.770.9463x6600,Marketing,Content Strategist,2024-01-17,470,60882.62,8.55,Active,1997-11-18,4072 David Crest Apt. 787,Allentown,PA,03332,USA,F,Professional,83.03,2024-01-25,Mid,17,1,Office,Day,001-444-963-3474x06857,171-20-2824,VRQV86965308233651
EMP000000000364,Christopher,Cobb,christopher.cobb@company.com,001-406-825-2137x36999,Training,Instructional Designer,2020-10-24,1650,70474.45,2.0,Active,1998-02-05,1959 Sanders Oval Suite 576,Tampa,FL,03222,USA,M,Professional,76.37,2021-11-13,Senior,12,4,Hybrid,Day,(930)938-2707x501,254-54-6738,PXXM16388537935142
EMP000000000365,Cynthia,Fuller,cynthia.fuller@company.com,403-406-7770,Design,UX/UI Designer,2022-08-11,994,55102.36,3.74,Active,1981-09-09,44643 Jones Mews,Rochester,NY,48304,USA,F,Professional,58.78,2024-01-09,Senior,13,1,Hybrid,Flexible,001-327-908-6082x88801,071-85-0428,MGXP02423040037771
EMP000000000366,Kimberly,Morris,kimberly.morris@company.com,+1-312-635-0705,Training,Corporate Trainer,2024-01-08,479,77563.94,9.65,Active,2004-10-24,99585 Lauren Brook Apt. 670,Tacoma,WA,43813,USA,F,High School,73.95,2024-03-23,Mid,13,4,Remote,Night,888-947-9888x47111,327-55-6564,DGDN75641441316219
EMP000000000367,Sarah,Love,sarah.love@company.com,001-892-699-9783x68303,Engineering,Industrial Engineer,2022-07-20,1016,49630.17,3.28,Active,1963-10-03,0736 Jeanette Rapid Suite 392,San Antonio,TX,61759,USA,F,Professional,64.71,2022-08-04,Senior,13,6,Office,Day,001-507-721-6388x8937,361-69-3989,REDV70863355603858
EMP000000000368,Melissa,James,melissa.james@company.com,721.769.4964x74166,Sales,Business Development Manager,2023-06-17,684,73998.3,7.38,Inactive,1999-05-02,0013 Daniel Plaza Apt. 450,Savannah,GA,45499,USA,F,Master,79.43,2024-04-14,Mid,12,5,Office,Day,542-236-6283x90040,262-16-9958,KQJP40236648459411
EMP000000000369,Jennifer,Miller,jennifer.miller@company.com,001-451-824-4010x268,Finance,Accountant,2020-06-19,1777,93889.91,6.59,Active,1975-08-26,824 Crosby Villages Apt. 834,Rockford,IL,75788,USA,F,Professional,87.53,2021-05-08,Senior,12,4,Office,Flexible,506-757-5819,057-18-0038,MFNI63124219989040
EMP000000000370,James,Fitzgerald,james.fitzgerald@company.com,001-419-257-6538,Logistics,Warehouse Supervisor,2024-04-17,379,37417.02,7.75,Inactive,1960-02-06,54648 Sheila Forge,Miami,FL,38685,USA,M,High School,94.73,2024-04-30,Mid,12,1,Office,Night,2554511314,052-84-6271,TMWI19397274186331
EMP000000000371,Patricia,Todd,patricia.todd@company.com,+1-235-569-8323x2297,Operations,Supply Chain Coordinator,2023-01-20,832,94398.92,7.84,Active,1969-11-20,4180 Hill Pass,Pittsburgh,PA,27599,USA,F,Master,78.92,2024-04-04,Senior,17,6,Hybrid,Flexible,001-237-255-3463,647-13-0693,BBIX51838520948274
EMP000000000372,Cindy,Bailey,cindy.bailey@company.com,+1-857-351-3578x291,Sales,Account Manager,2022-09-27,947,69593.52,4.98,Active,1994-08-19,04250 Deborah Circle,Tacoma,WA,65436,USA,F,Professional,51.47,2024-03-27,Senior,17,5,Office,Day,(723)535-2735x9621,818-75-5235,KNRW08958326606679
EMP000000000373,Christina,Davis,christina.davis@company.com,(937)831-6093x76378,Support,Help Desk Technician,2023-01-19,833,111063.85,4.27,Active,1961-12-16,895 Wells Well,San Antonio,TX,14869,USA,F,Professional,83.5,2023-01-31,Senior,16,9,Remote,Day,001-789-496-7286x45855,669-97-7606,XYYR93539198528272
EMP000000000374,William,Perez,william.perez@company.com,682.429.0384,Legal,Compliance Officer,2022-09-14,960,48503.66,6.53,Active,1966-04-09,79338 Keller Rue Suite 579,Atlanta,GA,02701,USA,M,Professional,84.95,2023-07-03,Senior,14,3,Office,Night,900.236.4238,388-35-2380,CWOE53309998694387
EMP000000000375,Robert,Burton,robert.burton@company.com,+1-405-868-1226x288,Engineering,Electrical Engineer,2023-01-17,835,46535.27,5.38,Active,1981-11-13,39373 Eric Corners Suite 571,Tacoma,WA,30030,USA,Other,Professional,88.61,2023-06-08,Senior,13,6,Office,Day,250-691-6138x707,593-24-1172,VBLC11073003578549
EMP000000000376,Jessica,Freeman,jessica.freeman@company.com,(802)675-3728x2083,R&D,Research Scientist,2021-03-03,1520,70899.2,1.9,Leave,1977-06-27,58229 Alexander Throughway Suite 961,San Diego,CA,87102,USA,F,Master,61.07,2023-03-21,Senior,15,8,Hybrid,Day,(888)834-6020x8157,633-10-6578,MWUU20616649326607
EMP000000000377,Stacey,Stewart,stacey.stewart@company.com,777-245-1476x78901,Design,UX/UI Designer,2022-12-23,860,62511.65,1.25,Active,1985-02-06,621 Hansen Mountain,Tampa,FL,58732,USA,Other,High School,84.64,2023-04-04,Senior,18,4,Office,Night,421-325-3849,412-11-3963,MLQZ55990631168503
EMP000000000378,Elizabeth,Davis,elizabeth.davis@company.com,7917932166,Engineering,Mechanical Engineer,2022-01-19,1198,73751.76,6.09,Active,1969-07-23,715 Devin Club Apt. 364,Columbus,OH,27115,USA,Other,Master,70.3,2023-05-22,Senior,20,4,Office,Day,737-498-6786,761-43-1997,KVXV36900218846577
EMP000000000379,Connie,Santana,connie.santana@company.com,(797)678-5857,HHRR,Employee Relations Specialist,2022-02-07,1179,59295.28,6.46,Active,1991-12-01,867 Thompson Union Apt. 395,Austin,TX,20127,USA,F,High School,74.18,2023-04-30,Senior,10,5,Remote,Day,+1-233-498-4948x5279,641-71-3123,YWNK92137321760735
EMP000000000380,Timothy,Thompson,timothy.thompson@company.com,854-954-4028,Development,Web Developer,2021-10-02,1307,33108.57,8.63,Active,1980-05-13,23301 Cheryl Inlet,Worcester,MA,33843,USA,M,High School,82.3,2021-10-05,Senior,20,3,Office,Night,270-411-2046x0155,592-37-6159,XNWF54414280139456
EMP000000000381,Lisa,Sullivan,lisa.sullivan@company.com,948-538-0748x2974,Training,Corporate Trainer,2021-09-08,1331,32484.41,4.7,Active,2005-04-15,358 Melanie Square Suite 177,Pittsburgh,PA,94640,USA,F,Professional,80.27,2023-06-14,Senior,13,5,Remote,Day,909.817.8773x3654,007-10-3480,CWNK44227232917188
EMP000000000382,Travis,Collins,travis.collins@company.com,5627183915,Quality,Process Improvement Specialist,2022-12-01,882,60169.69,3.8,Active,1973-07-09,79839 Zimmerman Knolls,Rockford,IL,31615,USA,M,Professional,72.87,2024-03-04,Senior,20,3,Office,Night,347-552-3815x38390,810-34-4264,OFWT63915154811647
EMP000000000383,Samantha,Gallagher,samantha.gallagher@company.com,536-651-4588x6026,Marketing,Marketing Manager,2024-06-02,333,93132.9,1.55,Active,1995-12-18,2016 Heather Crescent Apt. 266,Springfield,IL,85087,USA,F,Master,76.26,2024-11-20,Entry,14,2,Remote,Day,+1-809-914-0452x23799,647-88-2024,NAXZ26710639375167
EMP000000000384,Danielle,Stone,danielle.stone@company.com,001-454-338-2110x95750,Support,Help Desk Technician,2022-03-14,1144,81133.39,5.51,Active,1975-08-28,88665 Amy Common Suite 742,Houston,TX,44713,USA,Other,Master,80.2,2022-09-09,Senior,18,3,Remote,Day,001-641-503-5845x57380,769-92-2170,CRNT59072546405725
EMP000000000385,Zachary,Greene,zachary.greene@company.com,804-334-2605x207,Finance,Accounts Payable Clerk,2022-10-24,920,74495.76,2.7,Active,1967-05-30,6314 Sarah Mill Suite 110,Cleveland,OH,60990,USA,M,High School,85.02,2024-01-12,Senior,15,4,Office,Day,(894)339-9616x11135,267-55-9794,QNFI64110699961687
EMP000000000386,Dawn,Miller,dawn.miller@company.com,885-530-1813x198,Engineering,Systems Engineer,2023-02-28,793,89403.66,7.23,Active,1970-04-21,82350 Schultz Pines,San Antonio,TX,72162,USA,F,Professional,75.6,2024-01-14,Senior,23,5,Office,Night,847.624.3520x23049,497-62-0278,TCFW20449729902524
EMP000000000387,Austin,Goodwin,austin.goodwin@company.com,218.925.8806x551,Sales,Account Manager,2021-09-23,1316,63460.26,4.17,Active,2004-04-22,13681 Young Brook,Allentown,PA,27779,USA,M,Professional,92.62,2023-10-11,Senior,20,1,Remote,Night,+1-908-306-8651x265,287-64-1180,RLKV13664969561997
EMP000000000388,Courtney,Kirk,courtney.kirk@company.com,+1-606-283-4775,Quality,Process Improvement Specialist,2021-04-18,1474,56084.85,5.16,Inactive,1980-06-03,3819 Brian Square Suite 027,Savannah,GA,91783,USA,F,Master,82.45,2023-09-18,Senior,15,5,Office,Night,258.545.4738x4210,510-75-4545,URWZ42291888455202
EMP000000000389,Michael,Jenkins,michael.jenkins@company.com,001-874-461-9168,Customer Service,Client Relations Manager,2021-12-02,1246,83632.84,6.49,Active,1999-05-20,27869 Contreras Locks Apt. 167,Springfield,IL,21460,USA,M,PhD,90.64,2023-07-20,Senior,13,4,Remote,Day,001-572-424-2227x707,646-41-8002,UWJJ99196163326121
EMP000000000390,Elaine,Smith,elaine.smith@company.com,001-616-510-8914x15086,Training,Training Manager,2022-12-20,863,36457.48,7.74,Active,1969-12-26,891 David Plaza Suite 088,San Diego,CA,91895,USA,F,Professional,64.57,2024-01-26,Senior,14,3,Hybrid,Day,616-994-1035,072-64-4221,TKIJ56573877507953
EMP000000000391,Peter,Davis,peter.davis@company.com,755-897-0984,Training,Corporate Trainer,2021-03-21,1502,47160.74,6.92,Active,1979-03-08,7501 Cheyenne Throughway Apt. 166,Miami,FL,65046,USA,M,Professional,72.61,2023-04-29,Senior,7,6,Office,Day,477.261.9536x9025,106-23-3621,KLPD21252648716084
EMP000000000392,Rebecca,Hurst,rebecca.hurst@company.com,217.301.0251x263,Design,Creative Director,2024-12-15,137,76456.6,8.53,Active,1982-11-11,72305 Dawn Pines,Sacramento,CA,76748,USA,F,Professional,73.03,2025-01-05,Entry,17,6,Office,Day,7406564110,144-09-5612,EVNW14604739044238
EMP000000000393,Donald,Kennedy,donald.kennedy@company.com,+1-412-214-0813,R&D,R&D Technician,2021-12-12,1236,56505.1,2.79,Active,1968-10-25,26487 Hall Radial,Jacksonville,FL,69173,USA,M,High School,79.46,2022-02-03,Senior,18,6,Remote,Day,(363)313-5294x639,052-02-3889,MLJZ29097150899224
EMP000000000394,Sean,Leonard,sean.leonard@company.com,001-806-334-1391,Customer Service,Client Relations Manager,2023-03-25,768,85979.12,4.33,Active,2000-01-04,6800 Parker Square,Boston,MA,57413,USA,M,Professional,73.04,2023-08-02,Senior,10,7,Office,Night,2114180616,464-21-4415,CTZN25545144411834
EMP000000000395,Tony,Gonzales,tony.gonzales@company.com,+1-716-272-0196x91328,IT,Software Developer,2023-01-27,825,90651.31,4.97,Active,1978-03-19,461 Hall Knoll Suite 612,Springfield,IL,88251,USA,M,Professional,80.75,2023-11-08,Senior,19,9,Office,Day,6442053784,809-99-5022,LFJL35502174897568
EMP000000000396,Denise,Martin,denise.martin@company.com,974-988-3988,Security,Cybersecurity Analyst,2022-05-20,1077,68172.51,4.96,Active,1986-07-04,4273 Perry Path Apt. 519,Philadelphia,PA,84073,USA,Other,Professional,78.33,2022-12-13,Senior,16,9,Office,Day,930.980.2338,076-59-3530,LZQE32317918866560
EMP000000000397,Thomas,Randall,thomas.randall@company.com,+1-302-321-5720x750,Security,Cybersecurity Analyst,2024-11-30,152,81745.9,4.37,Active,1961-09-12,230 April Haven Suite 537,Pittsburgh,PA,06948,USA,M,Master,97.66,2025-03-22,Entry,8,7,Office,Day,+1-912-759-7524x263,673-01-0474,VSHQ60375990126513
EMP000000000398,Michael,Hudson,michael.hudson@company.com,+1-476-344-2627x11895,Sales,Sales Coordinator,2024-02-13,443,66200.71,6.62,Active,2004-10-27,3520 Li Route,Philadelphia,PA,58609,USA,M,Master,75.01,2024-03-15,Mid,16,3,Office,Day,(337)257-9258x27330,007-47-3255,IYCJ43091606579210
EMP000000000399,Mary,Anderson,mary.anderson@company.com,5167307512,Security,Cybersecurity Analyst,2025-01-17,104,47441.51,2.31,Active,1974-07-15,27275 Coleman Underpass Apt. 131,Philadelphia,PA,24425,USA,F,Professional,62.18,2025-02-17,Entry,15,2,Hybrid,Night,001-879-882-0569x954,450-46-5249,FHEF66879848649750
EMP000000000400,Lisa,Rocha,lisa.rocha@company.com,+1-775-501-7389x085,HHRR,HR Manager,2024-08-20,254,51091.77,3.86,Active,1993-01-16,98234 Maxwell Ports,Buffalo,NY,10504,USA,F,High School,70.87,2025-01-26,Entry,12,9,Remote,Day,750-462-3948x67267,821-43-2831,TJUE63246710927411
EMP000000000401,Catherine,Wallace,catherine.wallace@company.com,421-285-5036,Design,Creative Director,2021-08-19,1351,92790.46,6.26,Active,1978-02-11,270 Christopher Gardens,Buffalo,NY,27126,USA,F,Master,89.4,2021-11-27,Senior,16,5,Office,Day,001-262-675-2112x795,309-30-6103,UEYU51464363899352
EMP000000000402,Mark,Cantrell,mark.cantrell@company.com,381.650.4545,Engineering,Electrical Engineer,2021-10-27,1282,58761.13,0.0,Active,1986-08-18,1003 Benitez Keys,Peoria,IL,07026,USA,M,Professional,68.72,2023-06-23,Senior,15,5,Hybrid,Day,+1-599-949-7380x81685,130-16-5831,NUOH72890404532060
EMP000000000403,Jessica,Curtis,jessica.curtis@company.com,410.211.1980x206,Design,UX/UI Designer,2020-10-19,1655,36696.22,4.36,Active,1984-11-06,502 Cook Lane,Tampa,FL,12753,USA,Other,Professional,64.05,2022-10-08,Senior,8,9,Office,Flexible,705.959.0485x2388,061-31-2064,RUYR55813175865038
EMP000000000404,Sara,Roberson,sara.roberson@company.com,3214609302,Development,DevOps Engineer,2022-09-24,950,34512.37,4.23,Active,1969-07-06,176 Moore Via,Austin,TX,62466,USA,F,High School,63.56,2023-02-22,Senior,14,5,Office,Night,3807428583,350-71-7177,TYJR39951106170855
EMP000000000405,David,Gardner,david.gardner@company.com,001-828-496-4004,Marketing,Brand Manager,2021-07-20,1381,68376.33,4.07,Active,2006-12-23,921 Brown Stream Apt. 976,Buffalo,NY,11101,USA,M,Professional,73.1,2023-02-15,Senior,12,8,Hybrid,Day,390-706-6575,215-54-1758,JCXA58689530312497
EMP000000000406,Casey,Gibson,casey.gibson@company.com,+1-793-542-7948x742,Quality,Production Assistant,2022-06-25,1041,47857.87,5.43,Inactive,1970-12-22,7814 Gross Ranch Apt. 390,Worcester,MA,92481,USA,F,Professional,79.16,2023-07-14,Senior,13,3,Remote,Day,(444)894-5088,262-39-8336,BOHD57440507874820
EMP000000000407,Michael,Simmons,michael.simmons@company.com,(879)253-4888,Engineering,Mechanical Engineer,2020-08-19,1716,61498.68,5.28,Inactive,1974-03-23,48062 Tammy Springs,Seattle,WA,61142,USA,M,Master,82.17,2023-05-31,Senior,20,7,Office,Night,(474)447-5602,433-09-0708,EVKU78390530860755
EMP000000000408,Erica,Soto,erica.soto@company.com,710.520.6927,Finance,Accounts Payable Clerk,2024-12-31,121,52413.49,8.21,Active,2005-04-21,0105 Rachel Squares Apt. 837,Rockford,IL,67489,USA,F,Professional,75.45,2025-02-23,Entry,14,5,Hybrid,Night,+1-690-452-9476x55186,440-86-3003,PLRH11720848762525
EMP000000000409,Natasha,Graves,natasha.graves@company.com,933.261.1140,HHRR,HR Manager,2020-08-07,1728,87696.41,5.78,Active,1978-11-22,19139 Johnston Oval,New York,NY,80529,USA,F,Professional,68.06,2021-11-21,Senior,23,4,Remote,Flexible,001-373-788-6068,282-46-1255,XMDA80107746378437
EMP000000000410,Dwayne,Richards,dwayne.richards@company.com,(812)774-3672x1855,IT,Systems Administrator,2021-05-30,1432,88151.69,4.32,Active,1986-01-24,9191 Roth Viaduct,Atlanta,GA,44308,USA,M,Master,78.54,2021-12-04,Senior,15,6,Office,Day,3105700646,617-38-7949,FFBW02523916718352
EMP000000000411,Gabriel,Gardner,gabriel.gardner@company.com,782-216-1322,Sales,Business Development Manager,2022-11-22,891,40613.79,7.01,Active,1970-01-09,36658 Jeremy Oval Apt. 120,Albany,NY,29512,USA,M,Professional,79.98,2023-08-10,Senior,13,6,Office,Day,+1-976-510-3689,731-42-3262,EPSJ10683861651891
EMP000000000412,Scott,Johnson,scott.johnson@company.com,711-874-2313,Finance,Budget Manager,2023-06-14,687,86968.41,4.4,Active,2002-11-08,5412 Melissa Stravenue,Worcester,MA,22874,USA,M,Master,87.22,2023-11-03,Mid,20,6,Office,Day,(669)851-2124,513-44-1358,EOUW94578250703599
EMP000000000413,Sharon,Lee,sharon.lee@company.com,406.752.8241x2629,Finance,Financial Analyst,2023-10-26,553,191226.17,2.33,Active,1965-11-02,76470 Jones Islands,Philadelphia,PA,02458,USA,Other,PhD,77.96,2023-11-08,Mid,18,2,Remote,Day,(629)445-4378x9892,583-43-3984,HTSD66024920179789
EMP000000000414,Lisa,Baker,lisa.baker@company.com,597.959.5361x26206,Training,Corporate Trainer,2024-10-19,194,31099.58,2.78,Active,1993-11-23,65825 Moss View Suite 619,Seattle,WA,28821,USA,F,High School,81.23,2025-01-19,Entry,14,5,Office,Night,+1-797-970-8618x25103,654-96-9735,ALCW41910692125860
EMP000000000415,Ruth,Morris,ruth.morris@company.com,364.681.2593x291,Logistics,Logistics Manager,2022-07-07,1029,56729.21,5.59,Active,1972-01-27,8717 Lorraine Rest Apt. 977,Rochester,NY,17412,USA,F,Professional,73.2,2024-03-09,Senior,17,6,Office,Day,2326210934,318-67-1906,QDVA44685688921273
EMP000000000416,Kerri,Hurley,kerri.hurley@company.com,720.957.6223x21193,Legal,Paralegal,2023-03-10,783,119496.84,7.02,Active,1994-04-08,202 Sarah Ford Suite 725,Cleveland,OH,80613,USA,F,Master,85.23,2023-06-12,Senior,15,6,Remote,Night,992.307.4558,075-01-9061,FIVF02643457372165
EMP000000000417,Jessica,Lee,jessica.lee@company.com,+1-705-297-4420x0809,Marketing,Marketing Manager,2022-07-07,1029,80684.71,4.75,Active,1961-03-09,161 Peter Extension Apt. 656,San Diego,CA,39718,USA,F,Master,68.27,2022-07-30,Senior,11,5,Office,Day,+1-353-707-3417x687,564-88-7898,WCBO93391520869154
EMP000000000418,Robert,Barron,robert.barron@company.com,522.305.5382,HHRR,HR Manager,2021-12-24,1224,52575.36,3.64,Active,1993-03-25,7501 Diaz Row Suite 284,San Antonio,TX,79852,USA,M,Master,79.32,2022-05-14,Senior,13,8,Office,Day,(966)252-6544x561,654-38-3487,RDFV52962296710532
EMP000000000419,Angela,Morris,angela.morris@company.com,497.854.5171,Procurement,Purchasing Agent,2022-02-21,1165,84938.75,2.6,Inactive,1963-05-27,19284 Martinez Forge,Sacramento,CA,55266,USA,F,Master,67.58,2023-10-02,Senior,19,3,Hybrid,Day,387.804.7965x684,737-18-8344,LBEP32766471956044
EMP000000000420,William,Johnson,william.johnson@company.com,439.780.8709,Marketing,Content Strategist,2021-02-03,1548,36177.14,0.0,Active,2000-11-06,82496 Wilson Fork Apt. 700,Savannah,GA,06213,USA,M,Professional,85.69,2022-05-24,Senior,16,4,Remote,Day,(580)252-5956,754-15-4842,YUME54214600313259
EMP000000000421,Raymond,Ross,raymond.ross@company.com,643.298.9080x786,Procurement,Procurement Manager,2022-11-26,887,33088.76,5.47,Inactive,1986-10-15,28526 John Parkways,Tampa,FL,53111,USA,M,High School,85.46,2023-11-21,Senior,18,3,Remote,Day,4296543071,588-13-2326,RDFC69397943348848
